,class,text,word_count,question_mark,exclamation_mark,start_digit,start_question,longest_word_len,avg_word_len,ratio_stopwords
59,0,"['cameras', 'came', 'newsroom', 'catch', 'us', 'printing', 'springsteen', 'tickets']",0.7333333333333334,1.0,0.0,0.0,0.0,0.5833333333333333,0.4029285714285715,0.48075
60,0,"['myth', 'defines', 'age']",0.2666666666666667,0.0,0.0,0.0,0.0,0.24999999999999994,0.23810000000000006,0.625
61,0,"['breakthroughs', 'young', 'french', 'open']",0.6,0.0,0.0,0.0,0.0,0.75,0.3030285714285715,0.7955
62,0,"['tale', 'murder', 'revenge', 'canadian', 'immigrant', 'dream', 'gone', 'wrong']",0.6666666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.32142857142857156,0.416625
63,0,"['variety', 'cryptic', 'crossword']",0.06666666666666668,0.0,0.0,0.0,0.0,0.4166666666666667,0.7619142857142858,0.0
64,0,"['trump', 'middle', 'east', 'peace', 'plan', 'faces', 'crossroads', 'coalition', 'talks', 'israel', 'crumble']",0.8,0.0,0.0,0.0,0.0,0.5,0.34524285714285713,0.3125
65,0,"['promises', 'security', 'aid', 'funds', 'guatemala', 'curb', 'migration']",0.6666666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.34524285714285713,0.416625
66,0,"['12', 'victims', 'shooting', 'virginia', 'beach']",0.6,1.0,0.0,0.0,1.0,0.3333333333333333,0.27705714285714295,0.681875
67,0,"['good', 'causes', 'bad', 'money']",0.2,0.0,0.0,0.0,0.0,0.16666666666666669,0.2666714285714286,0.25
68,0,"['aids', 'symphony', 'week', 'classical', 'music']",0.4,0.0,0.0,0.0,0.0,0.4166666666666667,0.32738571428571434,0.46875
69,0,"['boeing', 'built', 'deadly', 'assumptions', '737', 'max', 'blind', 'late', 'design', 'change']",0.7333333333333334,0.0,0.0,0.0,0.0,0.5833333333333333,0.3479857142857143,0.2885
70,0,"['scoring', 'early', 'late', 'liverpool', 'wins', 'sixth', 'champions', 'league', 'title']",0.5333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.480957142857143,0.125
71,0,"['cautionary', 'tale', 'female', 'byron']",0.33333333333333337,0.0,0.0,0.0,0.0,0.5,0.2222285714285715,0.416625
72,0,"['world', 'oldest', 'millennial']",0.2666666666666667,0.0,0.0,0.0,0.0,0.5,0.18452857142857138,0.625
73,0,"['family', 'dollar', 'plans', 'sell', 'alcohol', 'stores']",0.4666666666666667,0.0,0.0,0.0,0.0,0.24999999999999994,0.3333428571428571,0.27775
74,0,"['lowering', 'barr']",0.06666666666666668,0.0,0.0,0.0,0.0,0.3333333333333333,0.38095714285714294,0.416625
75,0,"['modi', 'problems', 'home', 'overshadow', 'trump', 'latest', 'trade', 'threat', 'india']",0.6,0.0,0.0,0.0,0.0,0.5,0.2476285714285715,0.333375
76,0,"['stop', 'creating', 'corporate', 'goliaths']",0.13333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.7023857142857143,0.0
77,0,"['instagram', 'witty']",0.2,1.0,0.0,0.0,1.0,0.4166666666666667,0.19728571428571434,0.71425
78,0,"['everything', 'drag', 'queen', 'taught', 'parenthood']",0.4,0.0,0.0,0.0,0.0,0.5,0.4345285714285715,0.46875
79,0,"['politics', 'total', 'war']",0.2,0.0,0.0,0.0,0.0,0.3333333333333333,0.2666714285714286,0.5
80,0,"['8', 'siblings', '4', 'time', 'zones', 'one', 'whatsapp', 'group']",0.4,0.0,0.0,1.0,0.0,0.3333333333333333,0.29167142857142864,0.0
81,0,"['china', 'massacred', 'people']",0.2666666666666667,0.0,0.0,0.0,1.0,0.4166666666666667,0.38095714285714294,0.625
82,0,"['clarence', 'thomas', 'dangerous', 'idea']",0.13333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.35714285714285726,0.208375
83,0,"['time', 'tackle', 'traffic', 'problems', 'mount', 'everest']",0.5333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.23810000000000006,0.520875
84,0,"['economics', 'rihanna', 'superstardom']",0.2,0.0,0.0,0.0,0.0,0.6666666666666667,0.38095714285714294,0.53575
85,0,"['learned', 'leading', 'tiananmen', 'protests']",0.33333333333333337,0.0,0.0,0.0,1.0,0.4166666666666667,0.4625857142857143,0.53575
86,0,"['twitter', 'takes', 'accounts', 'china', 'dissidents', 'ahead', 'tiananmen', 'anniversary']",0.6,0.0,0.0,0.0,0.0,0.5833333333333333,0.5497857142857143,0.340875
87,0,"['trump', 'said', 'overruled', 'kushner', 'aides', 'threatening', 'mexico', 'tariffs']",0.8666666666666667,0.0,0.0,0.0,0.0,0.5833333333333333,0.3904857142857143,0.583375
88,0,"['terror', 'getting', 'lettuce', 'wrong']",0.2666666666666667,0.0,0.0,0.0,0.0,0.24999999999999994,0.38095714285714294,0.416625
89,0,"['week', 'business', 'surprise', 'tariff', 'war', 'future', 'iphone', 'screens']",0.8,0.0,0.0,0.0,0.0,0.3333333333333333,0.29932857142857155,0.53575
90,0,"['trump', 'celebration', 'rights', 'met', 'criticism']",0.4666666666666667,0.0,0.0,0.0,0.0,0.5833333333333333,0.29004285714285727,0.4545
91,0,"['stoners', 'film', 'festival']",0.06666666666666668,0.0,0.0,0.0,0.0,0.3333333333333333,0.38095714285714294,0.0
92,0,"['colorado', 'bans', 'conversion', 'therapy', 'minors']",0.2666666666666667,0.0,0.0,0.0,0.0,0.5,0.38095714285714294,0.15625
93,0,"['emmet', 'flood', 'step', 'white', 'house', 'lawyer']",0.5333333333333333,0.0,0.0,0.0,0.0,0.16666666666666669,0.22381428571428572,0.5
94,0,"['fading', 'memories', 'motown', '1']",0.4,0.0,0.0,0.0,0.0,0.3333333333333333,0.23810000000000006,0.625
95,0,"['detroit', 'top', 'sports', 'world']",0.4666666666666667,0.0,0.0,0.0,1.0,0.24999999999999994,0.2222285714285715,0.6945
96,0,"['soccer', 'star', 'neymar', 'denies', 'rape', 'accusation', 'releases', 'messages', 'accuser']",0.6,0.0,0.0,0.0,0.0,0.5,0.5238142857142858,0.22725
97,0,"['watch', 'today', 'french', 'open']",0.4,0.0,0.0,0.0,1.0,0.16666666666666669,0.22024285714285713,0.625
98,0,"['trump', 'calls', 'britain', 'walk', 'away', 'concede', 'demands']",0.8666666666666667,0.0,0.0,0.0,0.0,0.24999999999999994,0.17927142857142855,0.51475
99,0,"['sarah', 'rogers', 'daniel', 'watt']",0.13333333333333333,0.0,0.0,0.0,0.0,0.16666666666666669,0.4166714285714287,0.0
100,0,"['aubrey', 'cox', 'joseph', 'ottenstein']",0.13333333333333333,0.0,0.0,0.0,0.0,0.5,0.5595285714285715,0.0
101,0,"['messalina', 'morley', 'james', 'alton']",0.13333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.5595285714285715,0.0
102,0,"['caroline', 'mcmahon', 'brendan', 'rivera']",0.13333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666714285714287,0.0
103,0,"['catherine', 'braun', 'david', 'stern']",0.13333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.5238142857142858,0.0
104,0,"['caroline', 'quigley', 'frederick', 'adler']",0.13333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.7023857142857143,0.0
105,0,"['andrew', 'ogletree', 'travis', 'long']",0.13333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.5238142857142858,0.0
106,0,"['corinne', 'lewis', 'megan', 'myers']",0.13333333333333333,0.0,0.0,0.0,0.0,0.24999999999999994,0.4523857142857144,0.0
107,0,"['bianca', 'livi', 'danny', 'avizov']",0.13333333333333333,0.0,0.0,0.0,0.0,0.16666666666666669,0.4166714285714287,0.0
108,0,"['scott', 'hess', 'marcos', 'rodriguez']",0.13333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.5238142857142858,0.0
109,0,"['jacqueline', 'langholtz', 'william', 'taylor']",0.13333333333333333,0.0,0.0,0.0,0.0,0.5,0.8095285714285716,0.0
110,0,"['marianne', 'kurlandski', 'james', 'kovacs']",0.13333333333333333,0.0,0.0,0.0,0.0,0.5,0.7023857142857143,0.0
111,0,"['elizabeth', 'pearce', 'george', 'zoulias']",0.13333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.6666714285714287,0.0
112,0,"['meghan', 'horstmann', 'adam', 'klopp', 'ii']",0.2,0.0,0.0,0.0,0.0,0.4166666666666667,0.4095285714285716,0.0
113,0,"['pippa', 'biddle', 'benjamin', 'davidson']",0.13333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6309571428571429,0.0
114,0,"['alana', 'warhit', 'kevin', 'beckoff']",0.13333333333333333,0.0,0.0,0.0,0.0,0.24999999999999994,0.4881000000000001,0.0
115,0,"['sarah', 'habib', 'eric', 'elias']",0.13333333333333333,0.0,0.0,0.0,0.0,0.08333333333333331,0.34524285714285713,0.0
116,0,"['hallie', 'malitsky', 'alejo', 'czerwonko']",0.13333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.6666714285714287,0.0
117,0,"['anna', 'gleysteen', 'david', 'grossman']",0.13333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.5952428571428572,0.0
118,0,"['stephen', 'pirrelli', 'timothy', 'thompson']",0.2,0.0,0.0,0.0,0.0,0.3333333333333333,0.580957142857143,0.0
119,0,"['china', 'strikes', 'defiant', 'stance', 'trade', 'trump']",0.4,0.0,0.0,0.0,0.0,0.24999999999999994,0.4523857142857144,0.3125
120,0,"['emily', 'hogikyan', 'thaddeus', 'chatto']",0.13333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6309571428571429,0.0
121,0,"['alexandra', 'peacock', 'katrina', 'fahey']",0.13333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.6666714285714287,0.0
122,0,"['corinne', 'warren', 'john', 'sawyer', 'jr']",0.2,0.0,0.0,0.0,0.0,0.24999999999999994,0.38095714285714294,0.0
123,0,"['kelsey', 'parsons', 'matthew', 'latessa']",0.13333333333333333,0.0,0.0,0.0,0.0,0.24999999999999994,0.6309571428571429,0.0
124,0,"['amy', 'edelstein', 'michael', 'gross']",0.13333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.5238142857142858,0.0
125,0,"['paruul', 'batra', 'steven', 'maheshwary']",0.13333333333333333,0.0,0.0,0.0,0.0,0.5,0.6309571428571429,0.0
126,0,"['jessie', 'tang', 'jesse', 'chorng']",0.13333333333333333,0.0,0.0,0.0,0.0,0.16666666666666669,0.4166714285714287,0.0
127,0,"['week', 'wedding', 'announcements']",0.13333333333333333,0.0,0.0,0.0,0.0,0.75,0.38095714285714294,0.416625
128,0,"['anthony', 'joshua', 'upset', 'andy', 'ruiz', 'stunning', 'knockout']",0.6,0.0,0.0,0.0,0.0,0.6666666666666667,0.4458857142857144,0.22725
129,0,"['tv', 'sunday', 'weekly', 'nos4a2']",0.4,0.0,0.0,0.0,1.0,0.16666666666666669,0.05442857142857145,0.446375
130,0,"['know', 'prince', 'mohammed', 'bin', 'zayed', 'arab', 'ruler', 'swaying', 'trump']",0.7333333333333334,0.0,0.0,0.0,1.0,0.3333333333333333,0.33700000000000013,0.384625
131,0,"['powerful', 'arab', 'ruler']",0.4666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.09524285714285716,0.576875
132,0,"['confirm', 'deny', 'russell', 'harvard']",0.2,0.0,0.0,0.0,0.0,0.24999999999999994,0.4381000000000001,0.25
133,0,"['russell', 'harvard', 'reaching', 'beyond', 'king', 'lear']",0.2666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.34524285714285713,0.0
134,0,"['warriors', 'alumni', 'hold', 'tight', 'place', 'dynasty']",0.5333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.30952857142857143,0.5
135,0,"['goes', 'story', 'pariah']",0.4,0.0,0.0,0.0,0.0,0.75,0.6131000000000001,0.3125
136,0,"['instagram', 'theaters', 'diana', 'silvers', 'booksmart']",0.6,0.0,0.0,0.0,0.0,0.4166666666666667,0.22857142857142856,0.416625
137,0,"['surrender', 'tour', 'europe', 'war', 'peace']",0.5333333333333333,0.0,0.0,0.0,0.0,1.0,0.3952428571428572,0.5
138,0,"['leader', 'social', 'democrats', 'merkel', 'coalition', 'partner', 'resigning']",0.4666666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.4199142857142858,0.340875
139,0,"['insurgent', 'democrats', 'many', 'women', 'worry', 'new', 'party', 'policy', 'block']",0.8,0.0,0.0,0.0,0.0,0.4166666666666667,0.34014285714285714,0.446375
140,0,"['homes', 'sold', 'around']",0.2666666666666667,0.0,0.0,0.0,0.0,0.16666666666666669,0.3333428571428571,0.416625
141,0,"['google', 'amazon', 'center', 'storm', 'brewing', 'big', 'tech']",0.8,0.0,0.0,0.0,0.0,0.24999999999999994,0.22790000000000005,0.625
142,0,"['virginia', 'trade', 'stonewall', 'weekend', 'briefing']",0.2666666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.642857142857143,0.208375
143,0,"['quotation', 'day', 'powerful', 'prince', 'washington']",0.5333333333333333,0.0,0.0,0.0,0.0,0.5,0.38095714285714294,0.625
144,0,"['afghan', 'peace', 'marchers', 'take', 'plea', 'directly', 'taliban']",0.4666666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.5079428571428573,0.138875
145,0,"['acting', 'defense', 'chief', 'sees', 'need', 'restart', 'big', 'military', 'exercises', 'south', 'korea']",0.8,0.0,0.0,0.0,0.0,0.4166666666666667,0.3911571428571429,0.267875
146,0,"['trump', 'state', 'visit', 'faces', 'turbulence', 'amid', 'brexit', 'chaos']",0.5333333333333333,0.0,0.0,0.0,0.0,0.5,0.36667142857142876,0.125
147,0,"['algeria', 'cancels', 'presidential', 'election', 'setting', 'new', 'impasse']",0.4,0.0,0.0,0.0,0.0,0.6666666666666667,0.6131000000000001,0.15625
148,0,"['anthony', 'joshua', 'upset', 'loss', 'andy', 'ruiz', 'scrambles', 'heavyweight', 'boxing']",0.5333333333333333,0.0,0.0,0.0,0.0,0.5833333333333333,0.38095714285714294,0.208375
149,0,"['need', 'know', 'gender', 'nonbinary', 'interviewees', 'assigned', 'birth', 'maybe']",0.9333333333333332,1.0,0.0,0.0,1.0,0.6666666666666667,0.32738571428571434,0.625
150,0,"['stan', 'wawrinka', 'reward', 'marathon', 'win', 'match', 'roger', 'federer']",0.6666666666666667,1.0,0.0,0.0,0.0,0.3333333333333333,0.24830000000000005,0.446375
151,0,"['cruise', 'ship', 'rams', 'tourist', 'boat', 'dock', 'venice', 'injuring', 'least', '4']",0.8,0.0,0.0,0.0,0.0,0.3333333333333333,0.27891428571428584,0.357125
152,0,"['cook', 'week']",0.2,0.0,0.0,0.0,1.0,0.0,0.18095714285714282,0.75
153,0,"['democrats', 'determined', 'spotlight', 'trump', 'misdeeds', 'remain', 'divided']",0.6666666666666667,0.0,0.0,0.0,0.0,0.5,0.37075714285714295,0.53575
154,0,"['california', 'early', 'primary', 'democrats', 'grappling', 'compete']",0.8,0.0,0.0,0.0,0.0,0.5,0.31845714285714294,0.546875
155,0,"['leah', 'chase', '96', 'creole', 'chef', 'fed', 'presidents', 'freedom', 'riders', 'dies']",0.6666666666666667,0.0,0.0,0.0,0.0,0.5,0.34524285714285713,0.208375
156,0,"['last', 'word', 'leah', 'chase']",0.2,0.0,0.0,0.0,0.0,0.08333333333333331,0.23810000000000006,0.25
157,0,"['virginia', 'beach', 'gunman', 'said', 'quitting', 'went', 'shooting', 'rampage']",0.7333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.3479857142857143,0.48075
158,0,"['good', 'man', 'jim', 'jordan', 'finds', 'support', 'home', 'ohio', 'state', 'abuse', 'scandal']",0.8666666666666667,0.0,0.0,0.0,0.0,0.24999999999999994,0.14787142857142857,0.329
159,0,"['filling', 'oreo', 'toothpaste', 'earns', 'youtube', 'prankster', 'jail', 'sentence']",0.5333333333333333,0.0,0.0,0.0,0.0,0.5,0.5095285714285716,0.25
160,0,"['plenty', 'fantasy', 'hbo', 'chernobyl', 'truth', 'real']",0.6,0.0,0.0,0.0,0.0,0.4166666666666667,0.14285714285714288,0.5
161,0,"['estranged', 'husband', 'arrested', 'disappearance', 'connecticut', 'mother', '5']",0.5333333333333333,0.0,0.0,0.0,0.0,0.75,0.5381,0.375
162,0,"['chicago', 'stages', 'women', 'problems']",0.2666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.27381428571428573,0.46875
163,0,"['divinity', 'creatures']",0.2,0.0,0.0,0.0,0.0,0.4166666666666667,0.38095714285714294,0.75
164,0,"['taxi', 'medallion', 'loans']",0.06666666666666668,0.0,0.0,0.0,0.0,0.4166666666666667,0.5238142857142858,0.0
165,0,"['leann', 'birch', 'knew', 'get', 'child', 'eat', 'peas', 'dies', '72']",0.8666666666666667,0.0,0.0,0.0,0.0,0.08333333333333331,0.12381428571428575,0.5
166,0,"['true', 'conservative']",0.13333333333333333,1.0,0.0,0.0,1.0,0.6666666666666667,0.1904857142857143,0.625
167,0,"['bernie', 'sanders', 'dark', 'inside', 'first']",0.4666666666666667,0.0,0.0,0.0,0.0,0.5,0.4199142857142858,0.22725
168,0,"['review', 'haunting', 'big', 'problem', 'hamilton']",0.4666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.18315714285714293,0.384625
169,0,"['life', 'upended', 'plant', 'closing']",0.4,0.0,0.0,0.0,0.0,0.24999999999999994,0.18452857142857138,0.46875
170,0,"['review', 'luther', 'back', 'dead']",0.2666666666666667,0.0,0.0,0.0,0.0,0.16666666666666669,0.18452857142857138,0.3125
171,0,"['china', 'public', 'talk', 'sex', 'rare', 'could', 'pleasure', 'community', 'change']",0.8,1.0,0.0,0.0,0.0,0.4166666666666667,0.2291714285714286,0.390625
172,0,"['said', 'investigating', 'college', 'admissions', 'practices', 'landry']",0.6666666666666667,0.0,0.0,0.0,0.0,0.75,0.4047714285714286,0.416625
